Cell line,Day,Stiffness,FOV,mask_label,redox_ratio_norm_mean,nadh_intensity_mean,nadh_intensity_stdev,nadh_a1_mean,nadh_a1_stdev,nadh_a1_intensity_weighted_mean,nadh_a1_intensity_weighted_stdev,nadh_a2_mean,nadh_a2_stdev,nadh_a2_intensity_weighted_mean,nadh_a2_intensity_weighted_stdev,nadh_t1_mean,nadh_t1_stdev,nadh_t1_intensity_weighted_mean,nadh_t1_intensity_weighted_stdev,nadh_t2_mean,nadh_t2_stdev,nadh_t2_intensity_weighted_mean,nadh_t2_intensity_weighted_stdev,nadh_tau_mean_mean,nadh_tau_mean_stdev,nadh_tau_mean_intensity_weighted_mean,nadh_tau_mean_intensity_weighted_stdev,fad_intensity_mean,fad_intensity_stdev,fad_a1_mean,fad_a1_stdev,fad_a1_intensity_weighted_mean,fad_a1_intensity_weighted_stdev,fad_a2_mean,fad_a2_stdev,fad_a2_intensity_weighted_mean,fad_a2_intensity_weighted_stdev,fad_t1_mean,fad_t1_stdev,fad_t1_intensity_weighted_mean,fad_t1_intensity_weighted_stdev,fad_t2_mean,fad_t2_stdev,fad_t2_intensity_weighted_mean,fad_t2_intensity_weighted_stdev,fad_tau_mean_mean,fad_tau_mean_stdev,fad_tau_mean_intensity_weighted_mean,fad_tau_mean_intensity_weighted_stdev,redox_ratio_mean,redox_ratio_stdev,,redox_ratio_norm_stdev,flirr_mean,flirr_stdev
H9,40,DENSITY-1,8,24,0.440344363,622.896648,591.3947844,73.29082291,6.473476513,72.21326051,6.048757283,26.70917709,6.473476513,27.78673949,6.048757283,396.7461034,73.4720263,416.525229,61.92786535,2400.794162,356.4141295,2419.812452,276.7158763,927.6309777,161.5582084,972.770574,152.8125288,615.2178771,173.7627372,80.71946592,2.41161395,80.41124945,2.534820284,19.28053408,2.41161395,19.58875055,2.534820284,169.5331536,28.51310399,172.4097752,29.61317673,1958.532961,169.4195558,1971.242521,174.0128417,514.1120593,73.72717008,524.7192801,79.68896916,1.000609793,0.915906056,,0.142247219,0.33236215,0.086774148
H9,40,DENSITY-1,8,25,0.535368684,898.4411594,667.9993445,70.52831687,6.31444246,71.82201936,5.790282749,29.47168313,6.31444246,28.17798064,5.790282749,389.9456609,92.24875758,402.4419064,65.01801896,2370.207559,304.8207077,2375.524091,239.7661627,972.9560772,163.1753058,959.6288024,145.061941,628.106087,326.2228434,80.11171716,2.810584483,79.80626373,2.687408539,19.88828284,2.810584483,20.19373627,2.687408539,176.0548804,37.07689816,183.0000355,36.20800052,1970.621507,161.4372205,1971.168747,155.6105012,531.6137004,79.53367355,543.0652555,76.74091382,1.354770413,0.708990865,,0.139791964,0.36881163,0.08245951
H9,40,DENSITY-1,8,26,0.499957177,750.6442953,618.9298595,66.60584452,6.879820278,67.41655814,6.377898203,33.39415548,6.879820278,32.58344186,6.377898203,375.7574877,122.3203469,389.6697329,84.31542043,2352.568926,314.8135919,2348.536977,243.8347201,1038.690591,211.0196553,1031.487201,178.8245673,592.3780761,306.4811,80.62283803,1.909010207,80.36421907,1.856444577,19.37716197,1.909010207,19.63578093,1.856444577,168.621566,35.76603907,173.824773,34.15693863,1985.673244,170.9290577,1988.415743,160.0528515,520.1993515,71.57889902,529.8858658,69.91587602,1.237651071,0.828192408,,0.154562348,0.41418645,0.084485389
H9,40,DENSITY-1,8,27,0.541470326,865.2644628,643.4216484,74.32231405,5.119307237,75.74289362,3.957752274,25.67768595,5.119307237,24.25710638,3.957752274,384.426781,74.59748445,401.3738117,55.84884184,2246.685909,272.4481646,2274.152142,197.1670739,857.2385316,76.17811189,852.9403759,60.65833255,555.2603306,156.9207385,81.1573876,2.206584797,80.78638906,2.360074105,18.8426124,2.206584797,19.21361094,2.360074105,157.6278541,29.37293464,161.7567786,30.1178679,1961.456281,122.076817,1961.090586,115.9699911,496.643825,63.98007575,506.5832314,66.41347501,1.473779428,0.886302373,,0.159485185,0.316439955,0.062113699
H9,40,DENSITY-1,8,28,0.55334187,1076.53357,795.0658135,69.01883259,6.979073427,69.48331178,6.275970202,30.9811674,6.979073455,30.51668819,6.275970281,405.0648061,128.9357912,431.488547,135.5399649,2487.375747,329.3348166,2550.675046,312.5075537,1046.781149,197.6321595,1076.708077,209.0919504,702.8571429,432.7567363,78.91394324,2.532874835,79.03303048,2.548062802,21.08605674,2.532874927,20.9669695,2.548062921,197.689221,36.03117417,201.14546,35.69571928,1942.513372,164.051448,1943.911028,158.8692906,564.1968695,69.84906817,564.9751318,65.97025124,1.457147007,0.710206167,,0.144760493,0.393745162,0.093885754
H9,40,DENSITY-1,8,30,0.481988179,539.2561475,401.6529295,70.77537152,5.121850203,70.92057202,4.564229427,29.22462848,5.121850203,29.07942798,4.564229427,407.9472111,117.4623331,413.2845663,93.73903245,2347.148996,364.4370014,2354.799309,290.9555784,967.2471158,138.4442408,973.4688991,121.0392012,474.4344262,165.1212539,80.53546066,3.103959898,80.34437487,3.282366993,19.46453904,3.103961225,19.6556247,3.282368771,166.0496023,38.19916509,169.6763465,39.00804291,1956.104652,149.1829529,1949.352194,145.4608545,512.7094454,82.1604455,517.8348596,86.43480655,1.106160491,0.660787191,,0.145193174,0.363088788,0.063014141
H9,40,DENSITY-1,8,31,0.535204206,764.9479167,576.3223087,72.05145375,5.183641798,72.03469,4.656636158,27.94854625,5.183641798,27.96531,4.656636158,375.7700229,61.41637365,385.3409155,50.91048679,2311.595188,272.7392159,2357.77426,231.4213354,914.0418503,118.5084981,935.8801462,109.3873022,509.1729167,88.42763812,80.97822958,2.165836741,80.8133083,2.208625224,19.02177042,2.165836741,19.1866917,2.208625224,163.6124417,29.11893238,165.1088221,29.48176363,2000.321625,163.3253567,2010.214421,162.717391,512.8836574,71.88623797,519.1350293,73.57245678,1.436894421,0.955283281,,0.14664163,0.345686129,0.0662596
H9,40,DENSITY-1,8,32,0.506768236,715.1072631,578.6207187,70.1615596,7.024196697,70.17608194,6.891423541,29.8384404,7.024196697,29.82391806,6.891423541,394.04676,126.2899534,403.9410138,91.91053007,2418.619471,358.7279775,2440.175073,296.361585,998.4525732,205.8518513,1015.202555,199.0341425,552.2198172,268.4697273,80.75677532,2.727064542,80.34954494,2.842898942,19.24322468,2.727064542,19.65045506,2.842898942,167.8173051,34.75111357,174.3396501,36.08182591,1960.014954,147.4132504,1960.069718,143.7974923,511.8076065,77.72049799,524.5314759,80.63684744,1.228783818,0.742647969,,0.142509987,0.370341047,0.089907685
H9,40,DENSITY-1,8,33,0.435305029,523.1254658,473.8191577,71.7023482,7.186326965,71.36671409,6.814875187,28.29765185,7.186326838,28.63328591,6.814875166,378.6310863,151.718644,376.0065285,104.0917483,2462.421839,691.3811231,2441.500939,497.9443331,969.5028612,261.0584627,971.6665681,232.7210025,527.4534161,282.055916,81.67481081,2.599722083,80.97550077,2.847521101,18.32518928,2.599721787,19.0244993,2.847520852,158.3412255,37.69286854,168.6175647,41.69855353,1977.85795,153.6649575,1991.469765,157.6440469,491.2324973,83.56070757,514.7785688,92.20034244,0.92449474,0.594475518,,0.153571296,0.347300428,0.090669885
H9,40,DENSITY-1,8,34,0.495012122,696.6607963,575.7539838,71.38716172,6.296305265,72.54495626,5.809612154,28.61283828,6.296305265,27.45504374,5.809612154,365.5945881,87.09985747,376.9052777,70.21174086,2312.821478,274.982679,2314.114535,218.0925025,921.3574034,154.4697928,908.9871214,134.3084703,571.6661562,276.9491642,80.78812802,2.222719487,80.68726137,2.118563359,19.21187198,2.222719487,19.31273863,2.118563359,167.8062901,33.58709258,169.4380601,31.80735553,1935.032358,158.4937594,1939.119346,148.6675794,506.2921381,67.42553391,510.2558802,63.8141036,1.17078893,0.700827002,,0.144502768,0.355059215,0.081778762
H9,40,DENSITY-1,8,35,0.497910368,600.8738602,390.9085212,69.65077462,5.064283427,69.2509853,4.48983468,30.34922538,5.064283427,30.7490147,4.48983468,372.710993,113.9101872,379.8354395,89.7114151,2420.88304,330.1449443,2435.602622,284.612297,992.9293899,169.6943732,1011.023365,147.6572557,509.6352584,148.5593557,80.13645532,2.490576967,79.95179411,2.477959218,19.86354468,2.490576967,20.04820589,2.477959218,172.6097362,31.10511214,174.3517966,30.88965067,1985.061125,164.1295948,1993.45422,167.8077472,531.2522734,68.07781173,537.8007978,69.17312533,1.140184607,0.605832969,,0.128538672,0.379685079,0.067518018
H9,40,DENSITY-1,8,36,0.616169457,1797.742222,915.3698634,62.0577963,8.213087276,61.7559086,8.056200151,37.9422037,8.213087276,38.2440914,8.056200151,481.0505502,146.2809984,511.175068,151.513103,2734.404104,326.2851407,2801.87274,310.6828677,1338.90263,283.9895312,1388.364364,266.7484965,948.3333333,423.3333403,78.54936993,3.333124927,78.29983567,3.539293829,21.45063007,3.333124927,21.70016433,3.539293829,206.6530136,28.96254046,210.1302846,25.27840634,1886.127956,158.6477477,1900.554075,157.0953258,566.6836125,79.40780297,576.6884679,79.40081938,1.869420391,0.870204422,,0.130156351,0.485105988,0.113580858
H9,40,DENSITY-1,8,37,0.52224502,644.1538462,450.5791826,71.5478832,4.935742895,71.86988263,4.556599864,28.4521168,4.935742895,28.13011737,4.556599864,385.4109879,92.32218012,397.9298589,72.40330098,2256.967247,278.2347857,2299.14793,230.8794128,914.5320218,118.6522973,930.6255449,101.3597141,471.7995951,179.5503897,79.95980749,2.399451823,79.92904826,2.35227414,20.04019251,2.399451823,20.07095174,2.35227414,189.4833962,36.74922472,191.4220603,36.04686485,1989.33836,162.2110284,1995.170453,158.2300168,548.4410494,67.81370028,551.8844165,66.85075621,1.335634098,0.791653177,,0.155284518,0.35616282,0.062805673
H9,40,DENSITY-1,8,38,0.462835334,703.9603399,592.9310267,70.28830623,7.134324578,70.16294758,6.23962148,29.71169377,7.134324578,29.83705242,6.23962148,376.7596339,145.2565619,385.1426773,98.75217815,2411.62551,419.7343257,2407.013127,313.8140929,979.5845751,220.2222246,990.0932835,183.3239176,649.7606232,321.7893636,80.84234348,2.469655722,80.81604959,2.537217223,19.15765652,2.469655722,19.18395041,2.537217223,173.9860671,31.91196658,177.7286397,30.3142854,1914.07585,153.5277845,1903.842954,153.4401537,506.8131591,69.26095962,509.053955,71.43869747,1.055495242,0.683024031,,0.159026255,0.368389111,0.090664017
H9,40,DENSITY-1,8,39,0.470086021,722.6371951,660.4850917,69.71753628,9.846685728,68.1127982,9.815111276,30.28246376,9.846685643,31.88720181,9.815111259,382.4306382,100.6431307,398.2658317,81.29686951,2463.129817,421.5765763,2529.189677,342.9560339,1025.176874,316.9052961,1095.991777,326.0746628,585.0934959,341.2054751,79.41685213,3.925347346,78.84410877,4.135623271,20.58314787,3.925347346,21.15589123,4.135623271,179.9006831,41.78834468,189.5235343,42.77411292,1919.946514,151.4757824,1924.132051,148.5245107,537.4277375,102.1506119,556.0298272,103.9621873,1.111632692,0.734957428,,0.169298832,0.386051557,0.141540056
H9,40,DENSITY-1,8,40,0.50870391,667.0490405,519.4435022,71.05169403,4.493934059,71.91506363,3.907479145,28.94830597,4.493934059,28.08493637,3.907479145,375.5476098,82.32317875,377.2487918,59.40730066,2236.807271,256.5128703,2237.826371,206.3767171,910.5774618,99.46632723,897.5416433,87.01558639,511.4371002,215.3213466,78.98005075,2.128991938,78.94659201,2.017875551,21.01994925,2.128991938,21.05340799,2.017875551,193.1000384,39.26902029,192.7911166,36.54974828,1955.431727,166.9505576,1954.519747,153.5950701,561.7181176,63.52988249,562.1456891,58.93207353,1.246708586,0.731552104,,0.149534356,0.367039375,0.059041261
H9,40,DENSITY-1,8,41,0.342848733,324.8693716,312.4757863,73.15320228,6.688474753,71.25082382,6.403757434,26.84679777,6.688474631,28.74917619,6.403757412,344.8756988,133.9509446,348.738151,111.2652488,2439.947808,511.2368506,2459.73799,417.3649494,901.8497234,219.1348046,955.644847,208.34054,511.0954973,247.7959135,81.46661672,2.243965209,81.33346618,2.322950053,18.53338328,2.243965209,18.66653382,2.322950053,164.9312055,32.68785784,165.2910801,31.49734234,1902.586319,169.5505899,1899.270363,162.3385654,485.2243593,61.01857182,487.1318829,59.73163475,0.610397322,0.445161284,,0.138609508,0.330148715,0.084446929
H9,40,DENSITY-1,8,42,0.465089063,646.4,478.5742331,71.07074717,5.009154637,71.55594971,4.39708085,28.92925283,5.009154637,28.44405029,4.39708085,357.2057774,99.32097264,372.3445585,86.10810799,2286.394189,362.0805321,2284.422189,292.8266354,912.0973963,153.9098249,913.9595251,125.0071394,632.1773585,241.0134472,78.56085811,4.111621078,78.15608326,4.375443497,21.43914143,4.111622682,21.84391631,4.375444974,187.1173208,44.16652571,189.6225422,44.69376597,1937.63117,149.277125,1928.752531,146.2720165,560.5931872,105.154673,567.8237285,110.6244724,1.02349168,0.626903226,,0.137946327,0.370203884,0.071708792
H9,40,DENSITY-1,9,2,0.40417683,332.8103448,241.8884128,64.34445345,11.00626937,59.14874953,10.94834526,35.65554655,11.00626937,40.85125047,10.94834526,385.222781,212.5028813,385.7289908,196.1595674,2644.295402,485.1032819,2711.02366,407.8695348,1193.762685,338.2380649,1333.730241,317.015171,398.8850575,47.76388894,80.17387126,2.684377575,80.06940781,2.701097707,19.82612874,2.684377575,19.93059219,2.701097707,167.5112402,37.42864848,166.9002765,37.2747419,1891.491092,202.6038373,1884.426015,202.0060255,506.2553151,66.27974865,506.1386368,66.04247117,0.813220411,0.552147064,,0.152323899,0.447062999,0.143860082
H9,40,DENSITY-1,9,4,0.489569473,562.2771084,426.7070522,71.36622335,6.912417691,71.99157382,6.63555493,28.63377665,6.912417691,28.00842618,6.63555493,379.8180206,137.5310181,378.863806,95.90806375,2361.341233,361.3012491,2369.30334,299.1410741,947.5627067,218.1069945,940.0921431,207.4442751,464.5125116,183.142114,79.55379944,2.267340391,79.47272896,2.211528807,20.44620056,2.267340391,20.52727104,2.211528807,187.6921512,38.57559866,188.4705645,37.20107891,1866.993466,165.5957734,1872.975027,160.9286244,529.3293327,64.79954087,532.672565,63.24948313,1.141763359,0.67685078,,0.144530899,0.360286286,0.087315938
H9,40,DENSITY-1,9,5,0.493974768,598.9875389,500.0190026,72.2863648,4.674312015,72.95022102,3.863528262,27.7136352,4.674312015,27.04977898,3.863528262,380.2068069,109.4517448,387.7628427,83.69334004,2241.199408,291.3956456,2259.014457,229.5236388,889.4900644,118.7773525,889.6344598,95.20584676,489.3395639,257.8596299,79.37226822,2.109966012,79.4065682,2.104233872,20.62773178,2.109966012,20.5934318,2.104233872,204.9920218,35.79289398,204.2055675,34.08637022,1933.544766,149.8156717,1923.10393,147.4629544,560.6904809,62.92883952,557.7256015,63.10245601,1.17451127,0.7415966,,0.142488951,0.349661861,0.060687082
H9,40,DENSITY-1,9,6,0.578695862,1516.607874,947.5429206,70.33427323,5.804826374,72.58998144,4.347956452,29.66572677,5.804826374,27.41001856,4.347956452,431.7500724,89.90544427,448.8181617,57.61145495,2375.296724,264.4647676,2429.050651,188.7139799,1002.381095,105.6960464,988.5827971,75.58996902,925.9795276,476.5955626,78.11367402,2.108155027,77.9847751,1.834736843,21.88632598,2.108155027,22.0152249,1.834736843,208.012652,32.4062129,213.9889041,29.23297222,1996.471811,142.2472205,2016.686265,130.8486415,598.4608547,61.86820035,610.1198698,54.10421166,1.531313068,0.607030615,,0.115828127,0.380254681,0.076473585
